ID,TypeObject,is_actual
309626,кафе,False
228569,предприятие быстрого обслуживания,False
237200,бар,False
156365,предприятие быстрого обслуживания,True
285169,предприятие быстрого обслуживания,False
269205,бар,True
342597,бар,True
189069,кафетерий,True
371038,кафе,False
371775,магазин (отдел кулинарии),False
69132,кафе,False
27585,столовая,False
23290,столовая,True
362390,кафе,False
138703,кафе,False
264943,ресторан,False
283817,кафетерий,True
205284,кафетерий,True
254082,кафе,False
21370,буфет,True
29062,столовая,True
27538,столовая,False
288123,бар,True
275420,кафе,False
365646,магазин (отдел кулинарии),False
341319,магазин (отдел кулинарии),True
300488,столовая,False
332244,предприятие быстрого обслуживания,True
295149,кафе,True
205809,кафе,False
312304,кафетерий,True
21352,буфет,False
375394,кафетерий,True
283849,кафе,True
81075,столовая,False
76809,предприятие быстрого обслуживания,True
119939,кафе,False
286351,кафе,True
121267,кафе,True
375457,кафе,False
363862,магазин (отдел кулинарии),True
126355,ресторан,True
273756,кафе,True
284475,кафе,False
355886,предприятие быстрого обслуживания,True
345592,кафе,True
359111,кафе,True
126032,кафетерий,True
327539,кафе,False
327775,кафе,False
221715,ресторан,True
171228,кафетерий,True
21671,кафе,True
311546,предприятие быстрого обслуживания,True
308481,кафе,False
137539,кафе,True
203511,кафе,False
289609,ресторан,True
28603,столовая,True
152084,ресторан,True
27750,столовая,False
342389,кафе,True
353980,кафе,False
207516,закусочная,True
157787,предприятие быстрого обслуживания,False
341395,кафе,True
172757,кафе,True
375488,кафе,True
358716,столовая,True
152712,кафе,True
291448,кафетерий,True
356835,закусочная,True
26623,ресторан,True
345923,предприятие быстрого обслуживания,False
200294,бар,True
297105,кафе,True
367441,кафетерий,True
244412,кафетерий,True
287186,кафе,True
274950,предприятие быстрого обслуживания,True
344487,кафетерий,True
21943,кафе,False
325502,предприятие быстрого обслуживания,True
171129,магазин (отдел кулинарии),False
192206,ресторан,True
354019,кафетерий,True
359377,кафе,False
172619,кафе,True
338240,ресторан,False
273117,кафетерий,True
106095,бар,False
342291,предприятие быстрого обслуживания,True
58540,предприятие быстрого обслуживания,False
322773,предприятие быстрого обслуживания,False
167305,ресторан,False
227260,кафетерий,False
188578,магазин (отдел кулинарии),True
361519,ресторан,False
345236,кафе,True
356874,кафе,True
29422,столовая,False
158874,кафе,True
204844,кафетерий,False
297019,кафе,False
174683,кафетерий,False
353149,кафе,False
221983,предприятие быстрого обслуживания,False
359817,столовая,True
186191,кафе,False
372819,кафе,True
342140,предприятие быстрого обслуживания,True
114039,кафе,True
350326,предприятие быстрого обслуживания,False
198856,предприятие быстрого обслуживания,False
370742,предприятие быстрого обслуживания,True
262936,кафетерий,True
250313,бар,False
138013,буфет,False
306476,кафе,False
272096,ресторан,True
231833,предприятие быстрого обслуживания,True
340792,предприятие быстрого обслуживания,False
349831,кафе,True
128667,кафе,False
21273,буфет,True
272267,предприятие быстрого обслуживания,False
357068,кафе,True
302354,кафе,True
26047,кафе,False
371065,магазин (отдел кулинарии),False
339932,кафе,True
279501,кафетерий,True
27622,столовая,False
264048,кафе,True
215920,закусочная,True
331171,кафе,False
254782,кафе,True
82610,столовая,False
183362,ресторан,True
325114,кафетерий,False
180411,бар,False
181036,бар,True
282295,кафе,True
281381,кафетерий,False
160316,предприятие быстрого обслуживания,False
132580,ресторан,True
283541,предприятие быстрого обслуживания,False
280589,закусочная,False
353316,кафе,True
172232,кафе,False
220516,бар,True
368048,буфет,True
321374,кафе,True
317648,кафе,False
23213,кафе,True
85825,предприятие быстрого обслуживания,False
27398,столовая,True
172149,кафе,True
19826,буфет,False
313648,кафетерий,False
362886,кафе,False
258560,предприятие быстрого обслуживания,False
271393,кафе,False
308973,предприятие быстрого обслуживания,False
316522,кафе,True
366997,кафе,True
306545,кафетерий,False
137704,бар,True
363785,кафетерий,False
249772,магазин (отдел кулинарии),True
348683,кафе,True
358782,предприятие быстрого обслуживания,False
285670,магазин (отдел кулинарии),False
192313,кафетерий,True
365695,закусочная,False
289170,ресторан,True
20956,буфет,False
291744,кафе,False
313538,предприятие быстрого обслуживания,True
284945,закусочная,False
107884,кафе,False
277532,кафе,False
177470,столовая,False
253613,бар,True
194272,кафе,False
21447,буфет,False
143079,кафе,False
27541,столовая,False
222542,ресторан,True
339770,закусочная,False
371137,кафе,False
89318,ресторан,False
343201,предприятие быстрого обслуживания,True
240314,ресторан,True
25460,кафе,False
210711,предприятие быстрого обслуживания,True
188703,предприятие быстрого обслуживания,True
125309,предприятие быстрого обслуживания,False
29025,столовая,True
143198,кафе,False
369732,кафетерий,False
273017,кафе,False
255238,кафе,True
341793,кафе,True
305198,предприятие быстрого обслуживания,False
311151,кафе,True
297853,предприятие быстрого обслуживания,True
24879,кафе,True
24327,кафе,True
263747,кафе,True
316029,магазин (отдел кулинарии),False
23050,кафе,True
359317,кафе,True
375884,кафе,True
102841,бар,False
363506,кафе,False
230098,ресторан,True
302195,предприятие быстрого обслуживания,False
360716,кафе,False
206635,кафетерий,False
265329,предприятие быстрого обслуживания,False
312220,магазин (отдел кулинарии),False
23370,столовая,False
345911,кафе,False
71261,кафе,False
156325,предприятие быстрого обслуживания,True
150304,кафе,False
254383,кафетерий,True
289402,ресторан,False
315558,кафе,False
342703,кафе,False
304901,бар,False
311285,кафе,False
359325,предприятие быстрого обслуживания,False
230755,кафетерий,False
348157,закусочная,True
350011,кафе,True
361442,кафе,False
367444,магазин (отдел кулинарии),False
183744,предприятие быстрого обслуживания,False
295821,кафе,False
20910,буфет,True
317249,закусочная,True
263893,кафетерий,False
27813,столовая,True
327963,кафе,False
193110,кафе,True
28971,столовая,False
318131,кафе,True
294732,кафе,True
303087,предприятие быстрого обслуживания,False
357939,кафе,False
275109,кафе,True
141574,бар,True
327492,предприятие быстрого обслуживания,True
248072,кафетерий,True
119165,ресторан,False
21446,буфет,True
164695,магазин (отдел кулинарии),False
371442,магазин (отдел кулинарии),False
275362,кафе,False
27601,столовая,False
128669,кафе,True
193624,кафе,False
28767,столовая,True
342074,кафе,True
352371,кафе,True
295760,кафе,True
314882,кафе,False
344095,ресторан,False
315370,буфет,False
356266,кафе,True
349496,закусочная,False
23350,столовая,False
226984,кафетерий,True
365448,кафе,True
257334,столовая,False
270808,кафе,True
313929,кафе,False
25619,кафе,False
362476,предприятие быстрого обслуживания,False
281624,кафе,False
210405,кафетерий,False
308593,кафе,True
83951,ресторан,True
23817,столовая,False
351907,кафе,True
181120,кафе,True
288916,кафе,True
309084,предприятие быстрого обслуживания,True
21590,столовая,False
187716,кафе,False
366697,кафе,True
74916,кафе,False
362617,предприятие быстрого обслуживания,True
358593,кафетерий,True
297907,кафе,True
325372,ресторан,True
183018,столовая,True
365980,бар,True
322898,кафетерий,False
312591,закусочная,False
202223,бар,True
29534,столовая,True
229146,предприятие быстрого обслуживания,True
318875,столовая,False
327802,кафетерий,False
210593,магазин (отдел кулинарии),True
252255,кафе,False
176563,ресторан,False
293998,кафетерий,True
346230,магазин (отдел кулинарии),False
205729,кафе,False
345482,предприятие быстрого обслуживания,False
254571,предприятие быстрого обслуживания,False
211424,предприятие быстрого обслуживания,False
354279,кафе,False
20184,кафе,True
190425,бар,True
221167,бар,True
261760,бар,False
372210,предприятие быстрого обслуживания,True
20999,буфет,True
372176,ресторан,False
27093,ресторан,True
100892,ресторан,False
227521,кафе,False
23760,столовая,False
338943,ресторан,True
361486,кафе,True
342323,кафе,False
150170,столовая,False
338942,бар,True
348860,предприятие быстрого обслуживания,True
304332,ресторан,True
319234,буфет,True
325010,закусочная,False
370780,кафе,True
170384,кафе,False
80922,кафе,False
296071,предприятие быстрого обслуживания,False
189606,кафе,True
23107,кафе,False
307032,кафетерий,True
288412,кафе,True
355851,кафе,False
189460,предприятие быстрого обслуживания,False
308000,предприятие быстрого обслуживания,True
206911,кафе,True
327065,кафе,True
26048,ресторан,True
330471,предприятие быстрого обслуживания,True
368976,закусочная,False
27504,столовая,True
361484,предприятие быстрого обслуживания,False
169944,кафе,True
29045,столовая,True
288569,кафетерий,True
344874,кафе,False
283795,кафетерий,True
305230,бар,True
297550,предприятие быстрого обслуживания,False
372692,кафе,True
369367,кафе,True
236947,кафетерий,True
347348,ресторан,True
168999,ресторан,False
22717,ресторан,True
291823,бар,False
263304,столовая,False
230957,предприятие быстрого обслуживания,True
279662,закусочная,True
27454,столовая,False
285601,бар,False
29173,столовая,False
21234,кафе,True
343673,кафе,True
340788,предприятие быстрого обслуживания,True
251229,кафетерий,False
346857,кафетерий,False
286083,предприятие быстрого обслуживания,False
187682,ресторан,False
330763,магазин (отдел кулинарии),False
190152,кафе,False
303435,буфет,False
23806,столовая,False
367125,ресторан,True
180129,буфет,True
340241,кафе,True
141954,ресторан,True
286754,кафе,False
310610,кафе,True
339969,кафе,True
239009,столовая,False
272118,предприятие быстрого обслуживания,True
294012,кафетерий,True
344163,кафе,False
134271,бар,False
247042,кафетерий,False
215637,кафе,False
313322,кафе,True
176608,кафе,True
277862,бар,False
372249,ресторан,True
369376,кафе,False
317528,кафе,True
311139,кафе,False
289438,бар,True
367197,кафе,False
342552,кафе,False
357644,кафетерий,False
179285,предприятие быстрого обслуживания,False
24506,кафе,False
262330,предприятие быстрого обслуживания,True
26274,кафе,True
349995,бар,True
29282,столовая,True
27786,ресторан,True
343763,предприятие быстрого обслуживания,True
353161,кафе,False
248843,предприятие быстрого обслуживания,True
21431,столовая,True
311332,бар,False
345455,кафе,True
220730,предприятие быстрого обслуживания,True
352852,кафе,True
307091,ресторан,True
28807,столовая,True
244228,кафе,True
29188,столовая,False
132665,кафе,True
215305,ресторан,False
167926,кафе,True
311443,кафе,True
279619,кафе,False
309091,предприятие быстрого обслуживания,False
242745,буфет,False
27073,ресторан,False
368182,ресторан,True
338288,кафе,False
299064,кафе,True
371375,бар,False
255770,буфет,False
286090,предприятие быстрого обслуживания,False
28048,столовая,True
151720,кафе,False
247385,предприятие быстрого обслуживания,True
223919,столовая,True
298500,кафе,True
277374,магазин (отдел кулинарии),False
343393,кафе,False
303998,кафе,True
293137,кафетерий,False
293390,кафе,True
261368,кафе,False
275086,предприятие быстрого обслуживания,False
275708,кафетерий,True
325264,предприятие быстрого обслуживания,True
202588,кафе,True
292020,кафе,True
219518,предприятие быстрого обслуживания,True
331839,предприятие быстрого обслуживания,True
27450,столовая,True
19725,буфет,True
331598,кафе,True
327989,кафетерий,True
311337,бар,True
304154,кафе,True
369989,кафе,True
343544,кафе,True
21469,столовая,True
339844,ресторан,True
28973,столовая,True
256489,кафе,False
330995,кафе,True
157480,ресторан,False
347671,кафе,True
267039,кафе,False
280050,буфет,False
24856,ресторан,True
243976,бар,False
270259,предприятие быстрого обслуживания,True
371748,кафе,False
284077,кафетерий,True
27513,столовая,False
203845,кафе,False
79988,предприятие быстрого обслуживания,True
269536,бар,False
197823,кафе,True
137450,бар,False
152709,бар,True
323518,закусочная,True
191993,кафетерий,False
351564,кафе,True
26571,ресторан,True
21887,кафе,True
315634,бар,False
204472,ресторан,False
283130,закусочная,True
305993,бар,True
209231,кафе,True
310145,столовая,True
348898,кафе,True
318139,предприятие быстрого обслуживания,False
306964,буфет,True
349336,кафе,True
277658,ресторан,False
52481,кафе,False
344803,столовая,False
226275,предприятие быстрого обслуживания,False
125584,бар,True
156548,кафе,True
20521,кафе,False
157751,бар,True
88908,бар,True
270476,кафетерий,False
358522,кафетерий,True
29024,столовая,True
324899,кафе,True
374482,закусочная,True
308642,кафе,False
338389,кафе,False
343097,столовая,False
263342,столовая,False
342487,кафетерий,False
28978,столовая,True
341806,кафетерий,True
367507,магазин (отдел кулинарии),False
247143,кафетерий,True
298378,столовая,True
366751,кафетерий,True
297254,ресторан,True
193742,столовая,True
284479,предприятие быстрого обслуживания,True
311567,кафе,False
322372,кафе,False
193806,кафе,True
321821,предприятие быстрого обслуживания,False
280945,кафе,False
262209,столовая,True
356376,предприятие быстрого обслуживания,False
28963,столовая,False
244986,предприятие быстрого обслуживания,True
298560,кафе,False
27494,столовая,False
129110,ресторан,False
124198,предприятие быстрого обслуживания,True
291191,ресторан,True
306746,кафе,False
367970,кафе,False
322057,предприятие быстрого обслуживания,False
306527,предприятие быстрого обслуживания,True
69195,предприятие быстрого обслуживания,True
205267,бар,True
28820,столовая,True
343119,столовая,False
290320,магазин (отдел кулинарии),True
287324,бар,True
308827,кафе,True
357411,кафетерий,True
28855,буфет,True
271818,бар,False
271114,кафетерий,True
24635,кафе,True
167367,кафетерий,True
173934,кафетерий,True
303205,кафетерий,False
349442,кафетерий,False
317751,кафетерий,True
288012,предприятие быстрого обслуживания,True
278535,закусочная,True
174038,кафе,True
280562,кафе,False
254007,магазин (отдел кулинарии),True
313990,бар,False
153370,столовая,True
312798,предприятие быстрого обслуживания,False
133507,предприятие быстрого обслуживания,True
307439,предприятие быстрого обслуживания,True
352957,кафе,False
242693,кафе,True
311333,кафетерий,True
256733,предприятие быстрого обслуживания,False
301811,бар,True
362726,ресторан,True
348446,магазин (отдел кулинарии),False
345970,бар,False
286338,кафе,True
279080,кафе,False
27580,столовая,True
152039,столовая,True
21412,буфет,False
220069,предприятие быстрого обслуживания,False
285872,кафетерий,False
215706,предприятие быстрого обслуживания,False
347935,предприятие быстрого обслуживания,False
140280,столовая,False
143636,кафе,False
195843,предприятие быстрого обслуживания,True
349828,закусочная,False
284267,предприятие быстрого обслуживания,True
173348,кафе,False
274553,бар,False
21866,кафе,False
69298,кафетерий,False
279060,предприятие быстрого обслуживания,False
26084,ресторан,True
21371,буфет,False
283564,магазин (отдел кулинарии),True
205215,ресторан,True
306088,кафе,True
359406,кафе,False
322070,кафе,True
283812,кафе,False
283036,кафе,False
291574,кафетерий,True
224199,кафетерий,True
144423,буфет,False
279379,столовая,True
358333,предприятие быстрого обслуживания,True
363806,кафе,True
362341,столовая,True
21626,закусочная,True
330259,кафе,False
261675,кафетерий,True
183892,магазин (отдел кулинарии),True
83585,кафе,True
308962,предприятие быстрого обслуживания,False
23229,кафе,True
372476,предприятие быстрого обслуживания,True
130067,предприятие быстрого обслуживания,True
249623,ресторан,True
176958,ресторан,True
286815,кафетерий,True
278063,бар,True
74955,закусочная,False
340096,магазин (отдел кулинарии),True
293273,бар,False
229574,ресторан,True
143746,кафе,True
162415,ресторан,True
28760,столовая,True
226851,ресторан,False
21538,столовая,False
339846,кафе,True
308495,предприятие быстрого обслуживания,True
28678,столовая,False
28721,столовая,False
296778,предприятие быстрого обслуживания,True
350231,кафетерий,False
83842,ресторан,False
29254,столовая,False
368050,кафетерий,True
162100,предприятие быстрого обслуживания,True
369484,закусочная,True
301407,буфет,True
247621,кафе,False
324444,закусочная,False
28850,столовая,False
157710,кафе,True
226419,кафе,True
214155,предприятие быстрого обслуживания,True
284476,кафе,True
158192,кафе,True
125542,буфет,True
362425,предприятие быстрого обслуживания,False
190909,кафе,True
254275,кафетерий,True
375629,кафе,False
184184,кафе,False
328073,кафе,False
174981,закусочная,True
354988,кафе,True
311568,кафе,False
347211,кафе,True
319721,кафе,True
254536,бар,False
19836,предприятие быстрого обслуживания,True
292448,предприятие быстрого обслуживания,False
370123,предприятие быстрого обслуживания,True
314988,кафетерий,True
267841,столовая,True
291868,кафе,False
308158,кафетерий,True
319803,кафе,True
275271,кафе,False
23729,столовая,False
355681,предприятие быстрого обслуживания,False
362833,кафе,False
370857,кафе,False
262576,предприятие быстрого обслуживания,True
373634,предприятие быстрого обслуживания,False
145287,кафе,False
359046,предприятие быстрого обслуживания,False
321088,ресторан,False
23114,кафе,False
249920,предприятие быстрого обслуживания,False
363044,предприятие быстрого обслуживания,False
237171,кафе,False
320352,кафе,False
199236,кафе,True
171170,кафе,False
347235,кафетерий,True
229911,кафе,False
311602,предприятие быстрого обслуживания,False
27445,столовая,False
367959,кафе,False
326289,магазин (отдел кулинарии),True
370023,предприятие быстрого обслуживания,False
268555,столовая,False
306485,предприятие быстрого обслуживания,False
310967,бар,True
360922,предприятие быстрого обслуживания,False
70502,кафе,False
284343,ресторан,False
99022,кафе,False
302129,бар,False
281884,кафе,True
283964,бар,True
267424,кафе,True
124358,предприятие быстрого обслуживания,True
265092,кафе,False
28681,столовая,False
26206,ресторан,False
129108,кафе,False
347991,кафе,True
109353,ресторан,False
151646,предприятие быстрого обслуживания,True
309037,бар,True
301544,кафе,False
330079,кафетерий,True
26544,ресторан,False
184142,кафе,True
295184,кафетерий,True
371948,кафетерий,True
228413,кафе,False
119615,кафе,False
366564,магазин (отдел кулинарии),False
288684,предприятие быстрого обслуживания,False
212610,предприятие быстрого обслуживания,False
356636,кафе,True
360609,кафе,True
223171,кафе,False
230466,закусочная,True
359199,кафе,True
29052,столовая,False
357825,кафе,True
206030,ресторан,False
280827,кафетерий,True
326078,кафе,True
311210,кафе,False
307108,ресторан,True
288666,кафетерий,False
149256,кафе,True
235114,кафе,True
255964,бар,True
307955,предприятие быстрого обслуживания,False
125072,кафе,True
360100,бар,True
372256,кафетерий,True
311458,кафе,False
26040,предприятие быстрого обслуживания,True
26740,ресторан,True
211394,кафе,False
214146,предприятие быстрого обслуживания,False
236202,кафе,False
373245,бар,True
297168,предприятие быстрого обслуживания,False
289020,кафе,True
203010,кафе,True
278441,кафе,False
28834,столовая,True
352575,предприятие быстрого обслуживания,False
283463,кафе,False
256353,ресторан,False
224317,кафе,False
149009,кафе,False
132473,ресторан,True
302574,кафе,False
252073,кафетерий,True
25523,кафе,False
374507,бар,True
237675,магазин (отдел кулинарии),False
292284,кафе,False
343919,ресторан,False
174845,кафе,True
104788,столовая,False
158343,кафе,False
181485,кафе,True
354086,предприятие быстрого обслуживания,False
269008,предприятие быстрого обслуживания,False
29468,столовая,False
201915,кафе,True
325723,кафетерий,False
338911,закусочная,True
341004,кафе,False
198137,кафетерий,True
358318,кафе,False
281613,магазин (отдел кулинарии),True
339661,кафе,False
345006,предприятие быстрого обслуживания,True
349180,магазин (отдел кулинарии),False
330096,кафе,True
29332,столовая,False
332210,магазин (отдел кулинарии),True
21374,буфет,True
154685,предприятие быстрого обслуживания,True
288277,предприятие быстрого обслуживания,True
271044,кафетерий,False
73255,ресторан,False
364925,предприятие быстрого обслуживания,True
92468,предприятие быстрого обслуживания,False
355807,кафе,False
246306,кафе,True
27214,ресторан,False
349274,кафетерий,False
198881,кафе,False
318393,магазин (отдел кулинарии),True
374247,кафетерий,True
84217,предприятие быстрого обслуживания,False
23611,буфет,False
29002,столовая,True
27515,столовая,False
346161,предприятие быстрого обслуживания,True
201668,кафе,False
293093,кафе,True
136068,кафе,True
142444,кафе,True
327651,кафе,False
22518,кафе,False
278645,ресторан,True
293987,магазин (отдел кулинарии),True
269650,кафетерий,True
120260,кафе,True
69827,кафе,True
340547,бар,True
342679,бар,True
360263,кафетерий,True
326390,ресторан,False
371354,закусочная,True
304453,кафе,True
153644,кафе,True
341930,ресторан,False
157020,столовая,False
367065,кафе,False
328700,кафе,False
356191,предприятие быстрого обслуживания,True
312028,кафетерий,True
221248,кафе,True
23836,столовая,True
226096,кафе,True
337461,кафе,True
26525,ресторан,False
311187,предприятие быстрого обслуживания,True
339565,кафе,False
363535,кафе,True
325467,предприятие быстрого обслуживания,True
28284,столовая,False
367349,столовая,False
358455,бар,True
183138,кафетерий,False
226799,предприятие быстрого обслуживания,True
162133,кафе,True
159648,кафетерий,True
371256,закусочная,True
216635,кафе,False
81166,кафе,False
152636,бар,True
290962,кафе,False
231092,ресторан,True
310464,закусочная,True
362551,ресторан,True
288495,ресторан,True
211676,ресторан,False
347846,столовая,False
144886,кафе,True
26375,ресторан,False
150035,закусочная,True
26725,бар,True
81431,кафе,False
230295,столовая,True
355385,кафетерий,False
309110,кафетерий,False
135278,кафе,True
357163,кафе,True
211809,кафе,True
96142,предприятие быстрого обслуживания,False
312496,кафе,True
21418,буфет,False
357909,кафе,True
361518,магазин (отдел кулинарии),True
173639,ресторан,True
69251,кафе,True
184609,магазин (отдел кулинарии),True
173826,ресторан,True
318463,кафетерий,True
290560,кафе,True
348807,ресторан,False
289666,кафе,False
374025,кафетерий,True
319011,кафетерий,True
187330,кафетерий,False
283155,кафетерий,False
358335,кафетерий,False
204215,предприятие быстрого обслуживания,False
167181,кафе,True
135836,столовая,False
199283,кафе,False
278151,предприятие быстрого обслуживания,False
318682,кафе,True
369380,кафе,False
319209,кафетерий,False
346343,столовая,True
163088,кафе,False
279950,предприятие быстрого обслуживания,True
313581,кафе,True
295756,кафе,True
24452,кафе,False
311827,кафе,True
350744,кафетерий,False
23416,столовая,False
187369,ресторан,False
181126,предприятие быстрого обслуживания,True
365637,кафетерий,True
229811,кафетерий,False
206602,кафе,True
29365,столовая,False
149799,кафе,False
196660,закусочная,False
220578,кафетерий,False
344156,предприятие быстрого обслуживания,True
284891,бар,False
278099,буфет,False
343115,столовая,False
289145,кафе,True
332424,кафетерий,True
354341,бар,True
344162,предприятие быстрого обслуживания,True
81178,буфет,False
373437,кафе,True
114319,кафе,False
170985,закусочная,True
28127,столовая,True
173413,кафе,True
271793,кафе,False
70362,столовая,False
279496,кафетерий,True
359441,предприятие быстрого обслуживания,True
326996,предприятие быстрого обслуживания,False
252266,кафе,True
79669,кафе,False
26674,ресторан,True
313609,предприятие быстрого обслуживания,False
308957,кафе,False
309400,кафе,True
25707,кафе,False
229464,кафе,False
23569,столовая,True
28590,столовая,True
354774,кафетерий,False
29160,столовая,False
316344,закусочная,True
330533,предприятие быстрого обслуживания,False
291074,предприятие быстрого обслуживания,True
327851,кафе,False
318501,кафе,True
356870,магазин (отдел кулинарии),False
21001,буфет,False
26518,ресторан,True
346016,предприятие быстрого обслуживания,False
278852,кафетерий,True
315733,столовая,True
297557,предприятие быстрого обслуживания,True
228809,столовая,True
285857,кафе,False
21379,буфет,False
270290,кафе,True
22635,кафе,True
182862,ресторан,False
312493,столовая,True
374279,кафе,True
217522,кафетерий,True
326110,магазин (отдел кулинарии),False
71794,предприятие быстрого обслуживания,False
140503,столовая,True
198292,закусочная,True
346860,закусочная,False
317560,кафе,False
19677,предприятие быстрого обслуживания,True
22245,ресторан,False
281788,кафе,False
293954,предприятие быстрого обслуживания,False
115133,кафе,True
310316,предприятие быстрого обслуживания,False
306213,кафе,False
59356,кафе,False
154378,предприятие быстрого обслуживания,False
209016,кафе,True
375689,кафетерий,False
223678,ресторан,True
310256,ресторан,True
174709,буфет,False
348652,кафе,False
136899,ресторан,False
281333,кафе,False
208972,кафе,True
208237,кафе,False
314837,кафетерий,False
238603,бар,False
284503,бар,False
148423,кафе,False
342396,кафе,True
82609,столовая,True
315512,кафе,True
29354,столовая,True
362285,бар,False
319947,столовая,False
71345,кафе,True
361090,кафетерий,True
179336,предприятие быстрого обслуживания,False
197333,кафе,True
195012,предприятие быстрого обслуживания,True
29301,столовая,False
337863,бар,False
235047,предприятие быстрого обслуживания,True
162065,кафе,True
355832,столовая,False
370727,кафе,True
360276,кафетерий,False
332058,кафе,False
344136,бар,True
347965,буфет,True
26976,ресторан,True
264617,кафе,True
359541,магазин (отдел кулинарии),False
371828,кафе,True
197278,кафетерий,True
173883,кафе,True
338126,кафетерий,True
261606,столовая,True
309102,кафетерий,True
233309,кафе,False
328892,бар,False
19824,буфет,True
172152,столовая,True
345087,кафе,True
357818,кафе,False
185575,ресторан,False
272546,кафе,True
23731,столовая,True
172718,закусочная,False
242325,кафетерий,True
28552,столовая,False
318643,кафетерий,False
291015,предприятие быстрого обслуживания,False
375311,кафе,False
25058,кафе,True
364850,предприятие быстрого обслуживания,False
311755,кафе,True
21281,буфет,False
323392,предприятие быстрого обслуживания,False
321778,кафетерий,False
242603,предприятие быстрого обслуживания,True
323938,кафетерий,True
21458,буфет,False
212415,кафетерий,True
279068,кафе,True
255219,предприятие быстрого обслуживания,True
173423,предприятие быстрого обслуживания,False
319519,предприятие быстрого обслуживания,True
285864,кафетерий,False
21278,столовая,False
29796,кафе,False
346138,кафе,False
27624,столовая,False
374627,предприятие быстрого обслуживания,False
231776,кафе,True
266605,ресторан,True
276631,ресторан,True
158093,бар,False
353748,кафе,True
22496,кафе,False
25156,кафе,False
21029,буфет,False
361043,бар,True
163413,предприятие быстрого обслуживания,False
29467,столовая,True
104191,закусочная,True
191736,столовая,False
312663,бар,False
182626,бар,True
278415,кафе,True
322392,кафе,True
174446,кафе,False
305477,кафетерий,False
276191,предприятие быстрого обслуживания,False
363142,кафе,False
174908,кафе,True
23761,столовая,False
322586,предприятие быстрого обслуживания,False
23413,столовая,True
192992,ресторан,False
298394,кафетерий,True
375263,предприятие быстрого обслуживания,False
367467,кафе,False
22020,ресторан,False
23326,столовая,False
24605,кафе,True
27499,столовая,False
363147,кафе,False
184180,кафе,True
272860,магазин (отдел кулинарии),True
160116,кафе,False
319624,кафе,False
142615,предприятие быстрого обслуживания,False
132748,кафетерий,False
285202,кафе,True
289526,бар,False
375878,кафе,True
173638,ресторан,True
238775,бар,True
152599,ресторан,True
176968,магазин (отдел кулинарии),True
304205,бар,True
85071,кафе,True
364593,кафетерий,False
373936,кафе,False
318498,кафетерий,False
369735,кафе,False
371123,предприятие быстрого обслуживания,False
173231,ресторан,True
180381,кафетерий,False
244058,бар,True
25639,кафе,True
24270,кафе,False
193093,кафетерий,True
323573,кафетерий,True
313563,магазин (отдел кулинарии),True
166855,предприятие быстрого обслуживания,True
363095,кафе,True
243009,ресторан,False
304081,кафе,False
375287,кафе,True
318369,буфет,False
317658,кафетерий,True
322419,кафе,True
375536,кафе,False
169938,ресторан,True
369874,предприятие быстрого обслуживания,False
20043,кафе,False
222838,кафе,True
220645,бар,False
91251,кафе,True
291501,кафе,True
276420,кафе,True
313759,предприятие быстрого обслуживания,True
357746,кафе,True
204753,предприятие быстрого обслуживания,True
170416,кафе,True
74363,ресторан,True
311231,кафетерий,False
319679,предприятие быстрого обслуживания,True
310276,бар,False
24872,ресторан,False
267114,кафе,False
369225,предприятие быстрого обслуживания,True
352588,закусочная,True
364571,кафе,True
369352,кафе,True
255322,магазин (отдел кулинарии),False
135924,столовая,False
152837,кафе,True
275817,предприятие быстрого обслуживания,True
58897,кафе,False
152402,кафе,True
304688,кафе,False
23958,кафе,False
283223,кафе,True
367969,кафе,False
140423,кафе,True
291275,кафе,True
350524,столовая,False
27548,столовая,False
367490,кафе,False
258951,кафетерий,False
141251,бар,False
307194,бар,True
177998,предприятие быстрого обслуживания,True
304756,кафе,False
184414,кафе,True
372818,кафе,False
320387,кафе,True
231352,кафе,False
173504,бар,True
346176,предприятие быстрого обслуживания,False
309980,кафе,False
194537,кафе,True
208969,кафе,True
310441,кафе,False
23796,столовая,True
369382,кафе,True
366979,бар,True
29250,столовая,False
322375,кафе,True
158009,бар,False
368657,столовая,True
186673,кафе,False
194672,кафе,False
331571,закусочная,True
323152,кафе,True
265875,закусочная,True
69993,ресторан,True
339849,бар,False
339747,ресторан,False
189861,кафе,True
362826,предприятие быстрого обслуживания,True
278794,кафе,True
324167,закусочная,True
242515,кафетерий,False
332086,кафе,False
339333,кафе,True
275180,кафетерий,False
289171,кафе,False
309688,кафе,False
358994,кафе,False
310018,кафе,True
244275,предприятие быстрого обслуживания,False
77870,кафе,False
357419,магазин (отдел кулинарии),False
146901,предприятие быстрого обслуживания,True
339161,предприятие быстрого обслуживания,True
290717,ресторан,True
311424,магазин (отдел кулинарии),True
24227,кафе,True
162644,предприятие быстрого обслуживания,True
29300,столовая,True
343266,кафе,False
205674,кафетерий,False
351467,предприятие быстрого обслуживания,True
257331,столовая,True
372629,закусочная,False
291335,предприятие быстрого обслуживания,False
209719,кафе,True
278365,предприятие быстрого обслуживания,True
325658,магазин (отдел кулинарии),False
372204,кафетерий,False
342118,предприятие быстрого обслуживания,False
158173,ресторан,True
298316,кафе,True
220282,предприятие быстрого обслуживания,True
308912,предприятие быстрого обслуживания,True
225307,закусочная,True
339282,кафе,True
